At time 2022-05-01T00:00:00, tele=1, target=167, exp_time=1
At time 2022-05-01T13:28:00, tele=4, target=725, exp_time=1
At time 2022-05-01T13:29:00, tele=5, target=725, exp_time=1
At time 2022-05-01T13:30:00, tele=1, target=474, exp_time=1
At time 2022-05-01T13:31:00, tele=2, target=474, exp_time=1
At time 2022-05-01T13:32:00, tele=3, target=474, exp_time=1
At time 2022-05-01T13:33:00, tele=4, target=474, exp_time=1
At time 2022-05-01T13:34:00, tele=5, target=474, exp_time=1
At time 2022-05-01T13:35:00, tele=1, target=458, exp_time=1
At time 2022-05-01T13:36:00, tele=2, target=458, exp_time=1
At time 2022-05-01T13:37:00, tele=3, target=458, exp_time=1
At time 2022-05-01T13:38:00, tele=4, target=458, exp_time=1
At time 2022-05-01T13:39:00, tele=5, target=458, exp_time=1
At time 2022-05-01T13:40:00, tele=1, target=450, exp_time=1
At time 2022-05-01T13:41:00, tele=2, target=450, exp_time=1
At time 2022-05-01T13:42:00, tele=3, target=450, exp_time=1
At time 2022-05-01T13:43:00, tele=4, target=450, exp_time=1
At time 2022-05-01T13:44:00, tele=5, target=450, exp_time=1
At time 2022-05-01T13:45:00, tele=1, target=475, exp_time=1
At time 2022-05-01T13:46:00, tele=2, target=475, exp_time=1
At time 2022-05-01T13:47:00, tele=3, target=475, exp_time=1
At time 2022-05-01T13:48:00, tele=4, target=475, exp_time=1
At time 2022-05-01T13:49:00, tele=5, target=475, exp_time=1
At time 2022-05-01T13:50:00, tele=1, target=476, exp_time=1
At time 2022-05-01T13:51:00, tele=2, target=476, exp_time=1
At time 2022-05-01T13:52:00, tele=3, target=476, exp_time=1
At time 2022-05-01T13:53:00, tele=4, target=476, exp_time=1
At time 2022-05-01T13:54:00, tele=5, target=476, exp_time=1
At time 2022-05-01T13:55:00, tele=1, target=477, exp_time=1
At time 2022-05-01T13:56:00, tele=2, target=477, exp_time=1
At time 2022-05-01T13:57:00, tele=3, target=477, exp_time=1
At time 2022-05-01T13:58:00, tele=4, target=477, exp_time=1
At time 2022-05-01T13:59:00, tele=5, target=477, exp_time=1
At time 2022-05-01T14:00:00, tele=1, target=726, exp_time=1
At time 2022-05-01T14:01:00, tele=2, target=726, exp_time=1
At time 2022-05-01T14:02:00, tele=3, target=726, exp_time=1
At time 2022-05-01T14:03:00, tele=4, target=726, exp_time=1
At time 2022-05-01T14:04:00, tele=5, target=726, exp_time=1
At time 2022-05-01T14:05:00, tele=1, target=478, exp_time=1
At time 2022-05-01T14:06:00, tele=2, target=478, exp_time=1
At time 2022-05-01T14:07:00, tele=3, target=478, exp_time=1
At time 2022-05-01T14:08:00, tele=4, target=478, exp_time=1
At time 2022-05-01T14:09:00, tele=5, target=478, exp_time=1
At time 2022-05-01T14:10:00, tele=1, target=459, exp_time=1
At time 2022-05-01T14:11:00, tele=2, target=459, exp_time=1
At time 2022-05-01T14:12:00, tele=3, target=459, exp_time=1
At time 2022-05-01T14:13:00, tele=4, target=459, exp_time=1
At time 2022-05-01T14:14:00, tele=5, target=459, exp_time=1
At time 2022-05-01T14:15:00, tele=1, target=167, exp_time=1
At time 2022-05-01T14:16:00, tele=2, target=167, exp_time=1
At time 2022-05-01T14:17:00, tele=3, target=167, exp_time=1
At time 2022-05-01T14:18:00, tele=4, target=167, exp_time=1
At time 2022-05-01T14:19:00, tele=5, target=167, exp_time=1
At time 2022-05-01T14:20:00, tele=1, target=185, exp_time=1
At time 2022-05-01T14:21:00, tele=2, target=185, exp_time=1
At time 2022-05-01T14:22:00, tele=3, target=185, exp_time=1
At time 2022-05-01T14:23:00, tele=4, target=185, exp_time=1
At time 2022-05-01T14:24:00, tele=5, target=185, exp_time=1
At time 2022-05-01T14:25:00, tele=1, target=451, exp_time=1
At time 2022-05-01T14:26:00, tele=2, target=451, exp_time=1
At time 2022-05-01T14:27:00, tele=3, target=451, exp_time=1
At time 2022-05-01T14:28:00, tele=4, target=451, exp_time=1
At time 2022-05-01T14:29:00, tele=5, target=451, exp_time=1
At time 2022-05-01T14:30:00, tele=1, target=279, exp_time=1
At time 2022-05-01T14:31:00, tele=2, target=279, exp_time=1
At time 2022-05-01T14:32:00, tele=3, target=279, exp_time=1
At time 2022-05-01T14:33:00, tele=4, target=279, exp_time=1
At time 2022-05-01T14:34:00, tele=5, target=279, exp_time=1
At time 2022-05-01T14:35:00, tele=1, target=168, exp_time=1
At time 2022-05-01T14:36:00, tele=2, target=168, exp_time=1
At time 2022-05-01T14:37:00, tele=3, target=168, exp_time=1
At time 2022-05-01T14:38:00, tele=4, target=168, exp_time=1
At time 2022-05-01T14:39:00, tele=5, target=168, exp_time=1
At time 2022-05-01T14:40:00, tele=1, target=186, exp_time=1
At time 2022-05-01T14:41:00, tele=2, target=186, exp_time=1
At time 2022-05-01T14:42:00, tele=3, target=186, exp_time=1
At time 2022-05-01T14:43:00, tele=4, target=186, exp_time=1
At time 2022-05-01T14:44:00, tele=5, target=186, exp_time=1
At time 2022-05-01T14:45:00, tele=1, target=169, exp_time=1
At time 2022-05-01T14:46:00, tele=2, target=169, exp_time=1
At time 2022-05-01T14:47:00, tele=3, target=169, exp_time=1
At time 2022-05-01T14:48:00, tele=4, target=169, exp_time=1
At time 2022-05-01T14:49:00, tele=5, target=169, exp_time=1
At time 2022-05-01T14:50:00, tele=1, target=280, exp_time=1
At time 2022-05-01T14:51:00, tele=2, target=280, exp_time=1
At time 2022-05-01T14:52:00, tele=3, target=280, exp_time=1
At time 2022-05-01T14:53:00, tele=4, target=280, exp_time=1
At time 2022-05-01T14:54:00, tele=5, target=280, exp_time=1
At time 2022-05-01T14:55:00, tele=1, target=281, exp_time=1
At time 2022-05-01T14:56:00, tele=2, target=281, exp_time=1
At time 2022-05-01T14:57:00, tele=3, target=281, exp_time=1
At time 2022-05-01T14:58:00, tele=4, target=281, exp_time=1
At time 2022-05-01T14:59:00, tele=5, target=281, exp_time=1
At time 2022-05-01T15:00:00, tele=1, target=282, exp_time=1
At time 2022-05-01T15:01:00, tele=2, target=282, exp_time=1
At time 2022-05-01T15:02:00, tele=3, target=282, exp_time=1
At time 2022-05-01T15:03:00, tele=4, target=282, exp_time=1
At time 2022-05-01T15:04:00, tele=5, target=282, exp_time=1
At time 2022-05-01T15:05:00, tele=1, target=170, exp_time=1
At time 2022-05-01T15:06:00, tele=2, target=170, exp_time=1
At time 2022-05-01T15:07:00, tele=3, target=170, exp_time=1
At time 2022-05-01T15:08:00, tele=4, target=170, exp_time=1
At time 2022-05-01T15:09:00, tele=5, target=170, exp_time=1
At time 2022-05-01T15:10:00, tele=1, target=283, exp_time=1
At time 2022-05-01T15:11:00, tele=2, target=283, exp_time=1
At time 2022-05-01T15:12:00, tele=3, target=283, exp_time=1
At time 2022-05-01T15:13:00, tele=4, target=283, exp_time=1
At time 2022-05-01T15:14:00, tele=5, target=283, exp_time=1
At time 2022-05-01T15:15:00, tele=1, target=284, exp_time=1
At time 2022-05-01T15:16:00, tele=2, target=284, exp_time=1
At time 2022-05-01T15:17:00, tele=3, target=284, exp_time=1
At time 2022-05-01T15:18:00, tele=4, target=284, exp_time=1
At time 2022-05-01T15:19:00, tele=5, target=284, exp_time=1
At time 2022-05-01T15:20:00, tele=1, target=425, exp_time=1
At time 2022-05-01T15:21:00, tele=2, target=425, exp_time=1
At time 2022-05-01T15:22:00, tele=3, target=425, exp_time=1
At time 2022-05-01T15:23:00, tele=4, target=425, exp_time=1
At time 2022-05-01T15:24:00, tele=5, target=425, exp_time=1
At time 2022-05-01T15:25:00, tele=1, target=187, exp_time=1
At time 2022-05-01T15:26:00, tele=2, target=187, exp_time=1
At time 2022-05-01T15:27:00, tele=3, target=187, exp_time=1
At time 2022-05-01T15:28:00, tele=4, target=187, exp_time=1
At time 2022-05-01T15:29:00, tele=5, target=187, exp_time=1
At time 2022-05-01T15:30:00, tele=1, target=426, exp_time=1
At time 2022-05-01T15:31:00, tele=2, target=426, exp_time=1
At time 2022-05-01T15:32:00, tele=3, target=426, exp_time=1
At time 2022-05-01T15:33:00, tele=4, target=426, exp_time=1
At time 2022-05-01T15:34:00, tele=5, target=426, exp_time=1
At time 2022-05-01T15:35:00, tele=1, target=171, exp_time=1
At time 2022-05-01T15:36:00, tele=2, target=171, exp_time=1
At time 2022-05-01T15:37:00, tele=3, target=171, exp_time=1
At time 2022-05-01T15:38:00, tele=4, target=171, exp_time=1
At time 2022-05-01T15:39:00, tele=5, target=171, exp_time=1
At time 2022-05-01T15:40:00, tele=1, target=188, exp_time=1
At time 2022-05-01T15:41:00, tele=2, target=188, exp_time=1
At time 2022-05-01T15:42:00, tele=3, target=188, exp_time=1
At time 2022-05-01T15:43:00, tele=4, target=188, exp_time=1
At time 2022-05-01T15:44:00, tele=5, target=188, exp_time=1
At time 2022-05-01T15:45:00, tele=1, target=189, exp_time=1
At time 2022-05-01T15:46:00, tele=2, target=189, exp_time=1
At time 2022-05-01T15:47:00, tele=3, target=189, exp_time=1
At time 2022-05-01T15:48:00, tele=4, target=189, exp_time=1
At time 2022-05-01T15:49:00, tele=5, target=189, exp_time=1
At time 2022-05-01T15:50:00, tele=1, target=190, exp_time=1
At time 2022-05-01T15:51:00, tele=2, target=190, exp_time=1
At time 2022-05-01T15:52:00, tele=3, target=190, exp_time=1
At time 2022-05-01T15:53:00, tele=4, target=190, exp_time=1
At time 2022-05-01T15:54:00, tele=5, target=190, exp_time=1
At time 2022-05-01T15:55:00, tele=1, target=191, exp_time=1
At time 2022-05-01T15:56:00, tele=2, target=191, exp_time=1
At time 2022-05-01T15:57:00, tele=3, target=191, exp_time=1
At time 2022-05-01T15:58:00, tele=4, target=191, exp_time=1
At time 2022-05-01T15:59:00, tele=5, target=191, exp_time=1
At time 2022-05-01T16:00:00, tele=1, target=428, exp_time=1
At time 2022-05-01T16:01:00, tele=2, target=428, exp_time=1
At time 2022-05-01T16:02:00, tele=3, target=428, exp_time=1
At time 2022-05-01T16:03:00, tele=4, target=428, exp_time=1
At time 2022-05-01T16:04:00, tele=5, target=428, exp_time=1
At time 2022-05-01T16:05:00, tele=1, target=427, exp_time=1
At time 2022-05-01T16:06:00, tele=2, target=427, exp_time=1
At time 2022-05-01T16:07:00, tele=3, target=427, exp_time=1
At time 2022-05-01T16:08:00, tele=4, target=427, exp_time=1
At time 2022-05-01T16:09:00, tele=5, target=427, exp_time=1
At time 2022-05-01T16:10:00, tele=1, target=172, exp_time=1
At time 2022-05-01T16:11:00, tele=2, target=172, exp_time=1
At time 2022-05-01T16:12:00, tele=3, target=172, exp_time=1
At time 2022-05-01T16:13:00, tele=4, target=172, exp_time=1
At time 2022-05-01T16:14:00, tele=5, target=172, exp_time=1
At time 2022-05-01T16:15:00, tele=1, target=429, exp_time=1
At time 2022-05-01T16:16:00, tele=2, target=429, exp_time=1
At time 2022-05-01T16:17:00, tele=3, target=429, exp_time=1
At time 2022-05-01T16:18:00, tele=4, target=429, exp_time=1
At time 2022-05-01T16:19:00, tele=5, target=429, exp_time=1
At time 2022-05-01T16:20:00, tele=1, target=436, exp_time=1
At time 2022-05-01T16:21:00, tele=2, target=436, exp_time=1
At time 2022-05-01T16:22:00, tele=3, target=436, exp_time=1
At time 2022-05-01T16:23:00, tele=4, target=436, exp_time=1
At time 2022-05-01T16:24:00, tele=5, target=436, exp_time=1
At time 2022-05-01T16:25:00, tele=1, target=438, exp_time=1
At time 2022-05-01T16:26:00, tele=2, target=438, exp_time=1
At time 2022-05-01T16:27:00, tele=3, target=438, exp_time=1
At time 2022-05-01T16:28:00, tele=4, target=438, exp_time=1
At time 2022-05-01T16:29:00, tele=5, target=438, exp_time=1
At time 2022-05-01T16:30:00, tele=1, target=437, exp_time=1
At time 2022-05-01T16:31:00, tele=2, target=437, exp_time=1
At time 2022-05-01T16:32:00, tele=3, target=437, exp_time=1
At time 2022-05-01T16:33:00, tele=4, target=437, exp_time=1
At time 2022-05-01T16:34:00, tele=5, target=437, exp_time=1
At time 2022-05-01T16:35:00, tele=1, target=439, exp_time=1
At time 2022-05-01T16:36:00, tele=2, target=439, exp_time=1
At time 2022-05-01T16:37:00, tele=3, target=439, exp_time=1
At time 2022-05-01T16:38:00, tele=4, target=439, exp_time=1
At time 2022-05-01T16:39:00, tele=5, target=439, exp_time=1
At time 2022-05-01T16:40:00, tele=1, target=264, exp_time=1
At time 2022-05-01T16:41:00, tele=2, target=264, exp_time=1
At time 2022-05-01T16:42:00, tele=3, target=264, exp_time=1
At time 2022-05-01T16:43:00, tele=4, target=264, exp_time=1
At time 2022-05-01T16:44:00, tele=5, target=264, exp_time=1
At time 2022-05-01T16:45:00, tele=1, target=173, exp_time=1
At time 2022-05-01T16:46:00, tele=2, target=173, exp_time=1
At time 2022-05-01T16:47:00, tele=3, target=173, exp_time=1
At time 2022-05-01T16:48:00, tele=4, target=173, exp_time=1
At time 2022-05-01T16:49:00, tele=5, target=173, exp_time=1
At time 2022-05-01T16:50:00, tele=1, target=440, exp_time=1
At time 2022-05-01T16:51:00, tele=2, target=440, exp_time=1
At time 2022-05-01T16:52:00, tele=3, target=440, exp_time=1
At time 2022-05-01T16:53:00, tele=4, target=440, exp_time=1
At time 2022-05-01T16:54:00, tele=5, target=440, exp_time=1
At time 2022-05-01T16:55:00, tele=1, target=430, exp_time=1
At time 2022-05-01T16:56:00, tele=2, target=430, exp_time=1
At time 2022-05-01T16:57:00, tele=3, target=430, exp_time=1
At time 2022-05-01T16:58:00, tele=4, target=430, exp_time=1
At time 2022-05-01T16:59:00, tele=5, target=430, exp_time=1
At time 2022-05-01T17:00:00, tele=1, target=178, exp_time=1
At time 2022-05-01T17:01:00, tele=2, target=178, exp_time=1
At time 2022-05-01T17:02:00, tele=3, target=178, exp_time=1
At time 2022-05-01T17:03:00, tele=4, target=178, exp_time=1
At time 2022-05-01T17:04:00, tele=5, target=178, exp_time=1
At time 2022-05-01T17:00:00, tele=1, target=454, exp_time=1
At time 2022-05-01T17:01:00, tele=2, target=454, exp_time=1
At time 2022-05-01T17:02:00, tele=3, target=454, exp_time=1
At time 2022-05-01T17:03:00, tele=4, target=454, exp_time=1
At time 2022-05-01T17:04:00, tele=5, target=454, exp_time=1
At time 2022-05-01T17:05:00, tele=1, target=270, exp_time=1
At time 2022-05-01T17:06:00, tele=2, target=270, exp_time=1
At time 2022-05-01T17:07:00, tele=3, target=270, exp_time=1
At time 2022-05-01T17:08:00, tele=4, target=270, exp_time=1
At time 2022-05-01T17:09:00, tele=5, target=270, exp_time=1
At time 2022-05-01T17:05:00, tele=1, target=463, exp_time=1
At time 2022-05-01T17:06:00, tele=2, target=463, exp_time=1
At time 2022-05-01T17:07:00, tele=3, target=463, exp_time=1
At time 2022-05-01T17:08:00, tele=4, target=463, exp_time=1
At time 2022-05-01T17:09:00, tele=5, target=463, exp_time=1
At time 2022-05-01T17:10:00, tele=1, target=265, exp_time=1
At time 2022-05-01T17:11:00, tele=2, target=265, exp_time=1
At time 2022-05-01T17:12:00, tele=3, target=265, exp_time=1
At time 2022-05-01T17:13:00, tele=4, target=265, exp_time=1
At time 2022-05-01T17:14:00, tele=5, target=265, exp_time=1
At time 2022-05-01T17:10:00, tele=1, target=179, exp_time=1
At time 2022-05-01T17:11:00, tele=2, target=179, exp_time=1
At time 2022-05-01T17:12:00, tele=3, target=179, exp_time=1
At time 2022-05-01T17:13:00, tele=4, target=179, exp_time=1
At time 2022-05-01T17:14:00, tele=5, target=179, exp_time=1
At time 2022-05-01T17:15:00, tele=1, target=271, exp_time=1
At time 2022-05-01T17:16:00, tele=2, target=271, exp_time=1
At time 2022-05-01T17:17:00, tele=3, target=271, exp_time=1
At time 2022-05-01T17:18:00, tele=4, target=271, exp_time=1
At time 2022-05-01T17:19:00, tele=5, target=271, exp_time=1
At time 2022-05-01T17:15:00, tele=1, target=419, exp_time=1
At time 2022-05-01T17:16:00, tele=2, target=419, exp_time=1
At time 2022-05-01T17:17:00, tele=3, target=419, exp_time=1
At time 2022-05-01T17:18:00, tele=4, target=419, exp_time=1
At time 2022-05-01T17:19:00, tele=5, target=419, exp_time=1
At time 2022-05-01T17:20:00, tele=1, target=272, exp_time=1
At time 2022-05-01T17:21:00, tele=2, target=272, exp_time=1
At time 2022-05-01T17:22:00, tele=3, target=272, exp_time=1
At time 2022-05-01T17:23:00, tele=4, target=272, exp_time=1
At time 2022-05-01T17:24:00, tele=5, target=272, exp_time=1
At time 2022-05-01T17:20:00, tele=1, target=174, exp_time=1
At time 2022-05-01T17:21:00, tele=2, target=174, exp_time=1
At time 2022-05-01T17:22:00, tele=3, target=174, exp_time=1
At time 2022-05-01T17:23:00, tele=4, target=174, exp_time=1
At time 2022-05-01T17:24:00, tele=5, target=174, exp_time=1
At time 2022-05-01T17:25:00, tele=1, target=180, exp_time=1
At time 2022-05-01T17:26:00, tele=2, target=180, exp_time=1
At time 2022-05-01T17:27:00, tele=3, target=180, exp_time=1
At time 2022-05-01T17:28:00, tele=4, target=180, exp_time=1
At time 2022-05-01T17:29:00, tele=5, target=180, exp_time=1
At time 2022-05-01T17:25:00, tele=1, target=431, exp_time=1
At time 2022-05-01T17:26:00, tele=2, target=431, exp_time=1
At time 2022-05-01T17:27:00, tele=3, target=431, exp_time=1
At time 2022-05-01T17:28:00, tele=4, target=431, exp_time=1
At time 2022-05-01T17:29:00, tele=5, target=431, exp_time=1
At time 2022-05-01T17:30:00, tele=1, target=273, exp_time=1
At time 2022-05-01T17:31:00, tele=2, target=273, exp_time=1
At time 2022-05-01T17:32:00, tele=3, target=273, exp_time=1
At time 2022-05-01T17:33:00, tele=4, target=273, exp_time=1
At time 2022-05-01T17:34:00, tele=5, target=273, exp_time=1
At time 2022-05-01T17:30:00, tele=1, target=465, exp_time=1
At time 2022-05-01T17:31:00, tele=2, target=465, exp_time=1
At time 2022-05-01T17:32:00, tele=3, target=465, exp_time=1
At time 2022-05-01T17:33:00, tele=4, target=465, exp_time=1
At time 2022-05-01T17:34:00, tele=5, target=465, exp_time=1
At time 2022-05-01T17:35:00, tele=1, target=274, exp_time=1
At time 2022-05-01T17:36:00, tele=2, target=274, exp_time=1
At time 2022-05-01T17:37:00, tele=3, target=274, exp_time=1
At time 2022-05-01T17:38:00, tele=4, target=274, exp_time=1
At time 2022-05-01T17:39:00, tele=5, target=274, exp_time=1
At time 2022-05-01T17:35:00, tele=1, target=455, exp_time=1
At time 2022-05-01T17:36:00, tele=2, target=455, exp_time=1
At time 2022-05-01T17:37:00, tele=3, target=455, exp_time=1
At time 2022-05-01T17:38:00, tele=4, target=455, exp_time=1
At time 2022-05-01T17:39:00, tele=5, target=455, exp_time=1
At time 2022-05-01T17:40:00, tele=1, target=266, exp_time=1
At time 2022-05-01T17:41:00, tele=2, target=266, exp_time=1
At time 2022-05-01T17:42:00, tele=3, target=266, exp_time=1
At time 2022-05-01T17:43:00, tele=4, target=266, exp_time=1
At time 2022-05-01T17:44:00, tele=5, target=266, exp_time=1
At time 2022-05-01T17:40:00, tele=1, target=181, exp_time=1
At time 2022-05-01T17:41:00, tele=2, target=181, exp_time=1
At time 2022-05-01T17:42:00, tele=3, target=181, exp_time=1
At time 2022-05-01T17:43:00, tele=4, target=181, exp_time=1
At time 2022-05-01T17:44:00, tele=5, target=181, exp_time=1
At time 2022-05-01T17:45:00, tele=1, target=420, exp_time=1
At time 2022-05-01T17:46:00, tele=2, target=420, exp_time=1
At time 2022-05-01T17:47:00, tele=3, target=420, exp_time=1
At time 2022-05-01T17:48:00, tele=4, target=420, exp_time=1
At time 2022-05-01T17:49:00, tele=5, target=420, exp_time=1
At time 2022-05-01T17:45:00, tele=1, target=423, exp_time=1
At time 2022-05-01T17:46:00, tele=2, target=423, exp_time=1
At time 2022-05-01T17:47:00, tele=3, target=423, exp_time=1
At time 2022-05-01T17:48:00, tele=4, target=423, exp_time=1
At time 2022-05-01T17:49:00, tele=5, target=423, exp_time=1
At time 2022-05-01T17:50:00, tele=1, target=275, exp_time=1
At time 2022-05-01T17:51:00, tele=2, target=275, exp_time=1
